"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1a47ff351f9b6d42d69081a0f98f8daf.jpg?lk3s=30310797&x-expires=1713409200&x-signature=Ul96rU1ZUNPPIBVfX3Epryje66k%3D","7288899563746116360","1697079198","2023-10-12T02:53:18.000Z","41",,"1","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","Hasbunallah WanikmalWakil","6704258335371740161","zya_anis","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=EV%2BW4eLuUtDrY%2BJof%2FyqMUZH8y4%3D","7292356469939602181","1697884067","2023-10-21T10:27:47.000Z","13",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","HASBUNALLAH WA NI'MAL WAKIL NI'MAL MAULA WA NI'MANNASHIR WA LA HAULA WA LA QUWWATA ILLA BILLAHIL'ALIYYIL ADZIM","7126142730577445915","tiramissuuu4","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5140b7668dbafc7b1dcc404a310241ed~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=w8MM1gaop8WKt%2Bqm%2BpsJf%2Fx%2BTbg%3D","7293376434251760389","1698121549","2023-10-24T04:25:49.000Z","8",,"2","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","jadi gini bro,jika kalian mendukung Israel sama saja kalian pendukung penjajah.israel itu penjajah dan Palestina korban sesungguhnya","7194169385211823130","supportartilerry","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1f9f87db8cb3409a3599c73ad9667a66.jpg?lk3s=30310797&x-expires=1713409200&x-signature=aQJJ6psF22SoPspG0yRD9LctowA%3D","7288703392267174663","1697033510","2023-10-11T14:11:50.000Z","16",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","puas bila dgr ni..","7070102544970187803","rill_bro123","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/44c6bc32fa1f859297155fd93bc941c2.jpg?lk3s=30310797&x-expires=1713409200&x-signature=aIsFLAj1mMOatK5ofZeywXRd7K4%3D","7288494100507067154","1696984796","2023-10-11T00:39:56.000Z","14",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","yallah kau lindungi sahabat kami disana🥺🥺","7148195796650591258","gumaho123","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5ba7d6bcee64986b35334ede60cf804c.jpg?lk3s=30310797&x-expires=1713409200&x-signature=2G3cJxn9Zw2GMdafTfHXacpgzjE%3D","7288570783873139458","1697002645","2023-10-11T05:37:25.000Z","25",,"4","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","berkumandang ni bukan untuk azan je ke??","6894955480101487617","saudagarman","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=EV%2BW4eLuUtDrY%2BJof%2FyqMUZH8y4%3D","7288478984278082306","1696990841","2023-10-11T02:20:41.000Z","12",,"4","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","dia cakap ape tu raju","6946459915201627142","ez_772","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e5ca7ed5061e27a870a05e53b549076c.jpg?lk3s=30310797&x-expires=1713409200&x-signature=x9q7wJU0Jk8RAn3B34XzCCXuVHw%3D","7288677001874293505","1697027372","2023-10-11T12:29:32.000Z","5",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","@tulip_pppp1 @user228921584 @zzxfai wee tngok niii","7197713733447451649","soul_sissies_class","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7a0a025510f968c53815427b3fb26f29~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=TF06eCnfDkwpzvGmu3dnmveJ%2FuY%3D","7291131123060900614","1697598774","2023-10-18T03:12:54.000Z","3",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","Sungguh HINA hidup orang yang mendukung PENJAJAH, Nauzubillah...
🤍🇵🇸","6858929706528736258","hitammm0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/877313da0d3fd085f30563cf82360276~c5_100x100.jpg?lk3s=30310797&x-expires=1713409200&x-signature=fGz1vTX8B9bWFvQmg%2FtI8EewD4k%3D","7292400421263377153","1697894300","2023-10-21T13:18:20.000Z","1",,"0","https://www.tiktok.com/@kompastvnews/video/7287443568329870600?q=palestina%207%20oktober&t=1713325494193","@mieraamiera485:◢🇲🇾◣            ◢🇵🇸◣
🇲🇾SAVE◣ ◢🇵🇸🇵🇸🇵🇸
◥🇲🇾 𝗣𝗮𝗹𝗲𝘀𝘁𝗶𝗻𝗲 🇵🇸◤
    ◥🇲🇾🇲🇾🇵🇸🇵🇸◤
        ◥🇲🇾 🇵🇸◤
MALAYSIA","6565231597053952001","sucidebu1","https://www.tiktok.com/@kompastvnews/video/7287443568329870600"
