"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/735dad5c525a871b599db4dc7ed915a2~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=rSG9WEyjxMhcCiKDFU%2BN86n6rSk%3D","7336482444860113670","1708157946","2024-02-17T08:19:06.000Z","27",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418",""" وما يعلم جنود ربك إلا هو""","6710174125049529350","haneenwael011","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6b5aa14ce7c016d183e2771047ddfaa~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=FkgB3tGKj5qK0Gmk5%2BhyKfd1op4%3D","7336540254801625862","1708171405","2024-02-17T12:03:25.000Z","7",,"1","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Et personne ne connaît les soldats de ton Seigneur, sauf Lui. Ô Dieu, montre-nous en eux les merveilles de ta puissance le plus tôt possible.🤲🤲🤲","7293887308960334853","love.is.life5257","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2dfdc0aa065cb546711c8e42856e278e~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=lYHaISA1cdz2GXAnmqsgOIU7KMo%3D","7336329115002503942","1708122256","2024-02-16T22:24:16.000Z","103",,"3","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","ليست ضالة هيا مدربة","6709820561075635205","mohammadalzwary","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e1191fd9592f2e67ccef65c73bf7685f.jpg?lk3s=30310797&x-expires=1714021200&x-signature=DKwph%2Fw%2B%2BWPXaP9Lg09jxtDs9Ps%3D","7336911557488706322","1708257851","2024-02-18T12:04:11.000Z","15",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","✨وما يعلم جنود ربك إلا هو✨","6964078772824785926","cr7rogina","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c810ad73324e806d84ba864669d033fc~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=5mYU1l0ba%2BZVOB%2BAYyfdasuxCuE%3D","7336421304645649157","1708143711","2024-02-17T04:21:51.000Z","7",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","boleh di jelaskan maksudnya apa?? 🙏🙏maaf saya tidak🙏🙏 mengerti","6642399504123510785","mellyyuliana18","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0433a64820af0479d68324629591eead.jpg?lk3s=30310797&x-expires=1714021200&x-signature=JXJ95zaRg18vzBOZk%2FghDxJWS40%3D","7336495120949297941","1708160988","2024-02-17T09:09:48.000Z","20",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","إذا كان الله معك فمن عليك، وإذا كان الله عليك فمن معك","6848471454787306501","abo.skafe","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e22f3b32615d8b7c92a737e5d013c6f~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=dqcG5%2FeeSxcejaWNu0Vl33dPgbk%3D","7336438072949539590","1708147619","2024-02-17T05:26:59.000Z","5",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Hasbunallahu Wani’mal Wakil
(حَسْبُنَا اللَهُوَنِعْمَالْوَكِيلُ)
""Cukuplah Allah menjadi penolong kami & Allah adalah sebaik2 pelindung""🤲🇵🇸🇵🇸","6543152078804697089","r0sy4d4","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/75d7a9059387652d0ec232359ee21ea6.jpg?lk3s=30310797&x-expires=1714021200&x-signature=C8OEfajYn6hqAo28QWBl8Spyp6g%3D","7336316866924905218","1708119430","2024-02-16T21:37:10.000Z","12",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","الثاني","6546546995364102150","n_u921","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d9977677afa40196266445148c836d40~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=MH40Wps3W2ii2p3fVw3dWFN%2B24A%3D","7337267530211508998","1708340736","2024-02-19T11:05:36.000Z","4",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","even the dogs know zionist is e vi l","7072601609792685082","kamilanp12","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/3b66f4b6736d898f36d835db911ecc90.jpg?lk3s=30310797&x-expires=1714021200&x-signature=ggc%2BDzAk989EATJqlaay9x%2B%2B8Dk%3D","7337773238704292626","1708458493","2024-02-20T19:48:13.000Z","4",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","اللهم اجعل بأسهم بينهم شديد","6974031043557458945","mona.foudh","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/285eb72e5f9d273ba4aa3cdc34a1902a~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=QBtPp2ozX4HH7lvM6ItRC1t%2BolU%3D","7337079781022991137","1708297050","2024-02-18T22:57:30.000Z","1",,"0","https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Okay I think I’ll try to like dogs now @رُقَيّة","6811182787925853190","mayya._s","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a55848f2b6b3988e77f9724a32ab10~c5_100x100.jpg?lk3s=30310797&x-expires=1714021200&x-signature=NPZKGu8Kg21vXrMZVqiNCS5ni28%3D","7336361603816030982","1708129812","2024-02-17T00:30:12.000Z","45","7336320679438533408",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","Almost every sense full living things is fed up. These people don't have heart anymore. They deserve to be treated badly too.","7252837871224488966","askirama.ngulde","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0b3fdef9136c691f2387330ebf944cf3.jpg?lk3s=30310797&x-expires=1714021200&x-signature=UP7KQrp3E5wLrtrhRMjWWxWmdfQ%3D","7336896878238810887","1708254436","2024-02-18T11:07:16.000Z","0","7336320679438533408",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","it's his dog it's an army dog 🥱🥱🥱🥱","7233829320535213064","rizz_ts","https://www.tiktok.com/@royanews/video/7336316158892625160"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7044cd65987f913a3fd63823cdf8a44e.jpg?lk3s=30310797&x-expires=1714021200&x-signature=NfbOZBDJ75pOAZ1d%2BnhQLxl9EYg%3D","7337391719762117377","1708369676","2024-02-19T19:07:56.000Z","0","7336320679438533408",,"https://www.tiktok.com/@royanews/video/7336316158892625160?is_from_webapp=1&sender_device=pc&web_id=7343138512164390418","It literally says these stray dogs in Gaza are killing IOF soldiers in the video…","6816196861126099973","lowsntnc","https://www.tiktok.com/@royanews/video/7336316158892625160"
