"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1907949393363304633","Fri Apr 04 00:12:38 +0000 2025","38","Israel is targeting Lebanon like there s no tomorrow. It makes me fear an attack on Iran is imminent. Pray for Iran https://t.co/q4jrOrvlkX","1907949393363304633","","","en","","1","2","5","https://x.com/undefined/status/1907949393363304633","1593321302206693380",
"1908024329050403170","Fri Apr 04 05:10:24 +0000 2025","251","Shabbat shalom to all of you Wishing you a shabbat filled with blessings of good health and happiness! שבת שלום Let us continue to pray for Israel and all the captives to return home. Let me fall if I must fall. The one I will become will catch me. -Rabbi Israel ben https://t.co/vnjLU1Ez5a","1908024329050403170","https://pbs.twimg.com/media/GnqqA2XaEAAEqNk.jpg","","en","","1","91","23","https://x.com/undefined/status/1908024329050403170","830257640",
"1908180753998848071","Fri Apr 04 15:31:58 +0000 2025","1","The New Under Ground Church-THE TRUTH MUST BE TOLD Salvation Prayer Remember You &amp; I Are Not Of This World. Please Continue To Pray For America &amp; Israel For our time as a Free Nation has once again begun For The Time Of True Darkness Has Been Broken https://t.co/KsIbEQuKVC https://t.co/eZrOeUMYau","1908180753998848071","https://pbs.twimg.com/media/Gns4C7DXIAA37Cm.jpg","","en","","1","0","0","https://x.com/undefined/status/1908180753998848071","950753400207134725",
"1841243878667452542","Tue Oct 01 22:28:43 +0000 2024","296","PRAYER FOR THE NATION OF ISRAEL: God of Abraham Isaac and Jacob we lift up the 'apple of your eye ' the Nation of Israel and the Israeli people to you right now and humbly ask you to make your manifest presence known to them like never before. We humbly and earnestly ask","1841243878667452542","","","en","","8","66","100","https://x.com/undefined/status/1841243878667452542","1244716235641716746",
"1859720466807783835","Thu Nov 21 22:08:05 +0000 2024","356","Father God we lift up prayers for Israel s protection and empowerment. Guard her cities and borders and empower the leaders with Your wisdom and strength displaying Your glory as You defend her🇮🇱 https://t.co/KolOGwsgeX","1859720466807783835","https://pbs.twimg.com/media/Gc8N6NHWwAAi3CE.jpg","","en","","5","43","71","https://x.com/undefined/status/1859720466807783835","1210659795088355330",
"1860687984309207202","Sun Nov 24 14:12:40 +0000 2024","205","Father God we lift up prayers for Israel s protection and empowerment. Guard her cities and borders and empower the leaders with Your wisdom and strength displaying Your glory as You defend her🇮🇱 https://t.co/F3o57xFYPJ","1860687984309207202","https://pbs.twimg.com/media/GdJ93GWXIAA0qbX.jpg","","en","","5","10","45","https://x.com/undefined/status/1860687984309207202","1210659795088355330",
"1849957541301666038","Sat Oct 26 01:40:18 +0000 2024","312","@IDF May the Lord bless and protect the IDF and all Israel. ️️🇮🇱️ Praying for the peace of Jerusalem and for Israel s safety. https://t.co/plqcqaCndf","1849989398483566755","https://pbs.twimg.com/media/Gax7jcpaAAE4mt8.jpg","IDF","en","","3","39","36","https://x.com/undefined/status/1849989398483566755","1253868600198197248",
"1909004975939658235","Sun Apr 06 23:56:05 +0000 2025","1","@wulfette @rylan38118 @JamesHu27192912 I hope you and your friends family and community stay safe So devestating. You must be exhausted All my best to you and everyone is praying for you ️ Hang in there my friend","1909032393975136385","","wulfette","en","","0","1","0","https://x.com/undefined/status/1909032393975136385","1567198186972008448",
"1908134889427288116","Fri Apr 04 15:27:07 +0000 2025","49","@Kahlissee Bernie Sanders is trying to block funding for Israel bombs. I pray he succeeds","1908179534060671292","","Kahlissee","en","","0","7","3","https://x.com/undefined/status/1908179534060671292","16352621",
"1837617630628532361","Sat Sep 21 22:19:19 +0000 2024","208","Pray for the safety of the people of Israel ","1837617630628532361","","","en","","3","13","26","https://x.com/undefined/status/1837617630628532361","1267867951232778240",
"1909004975939658235","Sun Apr 06 23:37:35 +0000 2025","2","@wells_sher @rylan38118 @JamesHu27192912 @dollmaker27 Yep. And gems. ","1909027738180280410","","wells_sher","en","","0","0","0","https://x.com/undefined/status/1909027738180280410","1567198186972008448",
"1824394571901550950","Fri Aug 16 10:35:36 +0000 2024","206","Yes pray for Israel. Pray for Israel to stop stealing American tax dollars. Pray for Israel to stop blowing babies heads and limbs off. Pray for Israel to repent for the USS Liberty Terrorist attack on America. Pray for Israel to stop interfering in America s elections.","1824394571901550950","","","en","","2","18","66","https://x.com/undefined/status/1824394571901550950","58882633",
"1843042481417630006","Mon Oct 07 02:54:57 +0000 2024","282","@PeterDutton_MP Pray for the Palestinian hostages held by Israel that are being sodomised to death in their dungeons. Pray for the children that Israel kidnaps and rapes. https://t.co/F3aPn4MLD6","1843122814762815637","https://pbs.twimg.com/media/GZQWa_yacAENgRN.jpg","Hon_PeterDutton","en","","3","9","43","https://x.com/undefined/status/1843122814762815637","312696314",
"1720867917674254679","Sat Nov 04 18:17:38 +0000 2023","3546","Rabbis and Christian leaders call for 'National Day of Prayer for Israel' on Monday Nov. 6 https://t.co/lsUZpw2FBe","1720867917674254679","","","en","","16","554","631","https://x.com/undefined/status/1720867917674254679","1367531",
