"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1908668467168891127","Sun Apr 06 23:56:57 +0000 2025","1","@HajikNajm72118 @Hunter_Eagleman Regarding U.S. aid to Israel: Trump's first term (2017 2021) provided ~$14.4B mostly regular military aid. Biden s term (2021 2025) gave ~$33.1B including $15.2B regular and $17.9B emergency aid due to conflicts. Trump s current term (2025 now) has seen minimal aid so far.","1909032613894824195","","HajikNajm72118","en","","0","1","0","https://x.com/undefined/status/1909032613894824195","1720665183188922368",
"1908391319115870337","Sun Apr 06 20:42:07 +0000 2025","2","@whataboutyas @RTTHshow There's a reason your posts get no likes and you have no followers. One day you'll realize what that reason is","1908983578945593486","","whataboutyas","en","","0","2","0","https://x.com/undefined/status/1908983578945593486","1841113170229776389",
"1909030895052370061","Sun Apr 06 23:50:08 +0000 2025","1","I've been speaking up for Palestinians for 30 years But Hamas is a major PROBLEM for Palestinians Hamas went to Israel and KIDNAPPED women children and elderly people and took them back to Gaza And Hamas evil actions caused Gaza to be bombed and destroyed","1909030895052370061","","","en","","0","1","0","https://x.com/undefined/status/1909030895052370061","1343546233",
"1908391319115870337","Sun Apr 06 20:21:01 +0000 2025","0","@whataboutyas @RTTHshow @IfindRetards It's pretty accurate even he knows ","1908978270000816428","","whataboutyas","en","","0","0","0","https://x.com/undefined/status/1908978270000816428","1841113170229776389",
"1790122549784859027","Mon May 13 20:50:59 +0000 2024","18","Jonathan: Free free Palestine! Sumayyah: Over 40 000 Palestinians killed by Israel. Say what: Free free Palestine!","1790122590310109299","","NationalSJP","en","","0","0","5","https://x.com/undefined/status/1790122590310109299","757408098",
"1909032425977524565","Sun Apr 06 23:56:13 +0000 2025","1","https://t.co/KI32omXSkp https://t.co/p7tx7IRiNG Gaza Rockets Strike Ashkelon Intercepted by Iron Dome. Approximately 10 rockets were launched from the Gaza Strip towards southern Israel targeting cities such as Ashkelon and Ashdod. The Israel Defense Forces reported that most","1909032425977524565","https://pbs.twimg.com/ext_tw_video_thumb/1908955201265967104/pu/img/TNP71z46xCj4sJXt.jpg","","en","","0","3","0","https://x.com/undefined/status/1909032425977524565","72946661",
"1789784545694257229","Sun May 12 22:27:43 +0000 2024","33","Demands from the Duke students flyer: We call on Duke to DISCLOSE its financial investments in Israel DIVEST from companies profiting from the occupation of Palestine BOYCOTT academic partnerships with Israeli universities and SPEAK in favor of an immediate ceasefire. ","1789784549670490536","","NationalSJP","en","","1","5","7","https://x.com/undefined/status/1789784549670490536","757408098",
"1710617714480300286","Sat Oct 07 11:26:59 +0000 2023","4071","Eu estou lendo e conversando com quem mora na região os Palestinos atacaram Israel de maneira covarde fuzilaram idosos nos pontos de Onibus entraram em casas e fuzilaram famílias sequestraram idosos vilipendiaram cadáveres e agora estão fazendo propaganda da barbarie que","1710617714480300286","","","pt","","25","146","817","https://x.com/undefined/status/1710617714480300286","1264592571122278409",
"1713689575023943964","Sun Oct 15 22:53:28 +0000 2023","209","Criminales de guerra. El ejército israelí ordenó a 1 1 millones de palestinos que abandonaran sus hogares y luego mató a muchos de ellos mientras intentaban seguir esa orden imposible. ","1713689575023943964","","","es","","2","6","123","https://x.com/undefined/status/1713689575023943964","1136915163662209024",
"1909029821037822370","Sun Apr 06 23:45:52 +0000 2025","0","Israel found out these two. They did the right thing in banning them from their country. Sense prevails even though it s not in my own country! Furious row after Labour MPs denied entry to Israel https://t.co/bFrVPqpa5V","1909029821037822370","","","en","","0","0","0","https://x.com/undefined/status/1909029821037822370","1167222139608600576",
